email_address,label,email_text
user1346@example.com,ham,Were somewhere on Fredericksburg
user1347@example.com,ham,Que pases un buen tiempo or something like that
user1348@example.com,ham,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
user1349@example.com,ham,She doesnt need any test.
user1350@example.com,ham,"Nothing much, chillin at home. Any super bowl plan?"
user1351@example.com,spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
user1352@example.com,ham,Bugis oso near wat...
user1353@example.com,ham,Yo theres no class tmrw right?
user1354@example.com,ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
user1355@example.com,ham,"Goodnight, sleep well da please take care pa. Please."
user1356@example.com,ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
user1357@example.com,ham,Convey my regards to him
user1358@example.com,ham,U ned to convince him tht its not possible witot hurting his feeling its the main
user1359@example.com,ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
user1360@example.com,ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
user1361@example.com,ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
user1362@example.com,ham,Yo dude guess who just got arrested the other day
user1363@example.com,ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
user1364@example.com,ham,What does the dance river do?
user1365@example.com,ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
user1366@example.com,ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
user1367@example.com,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
user1368@example.com,ham,Bbq this sat at mine from 6ish. Ur welcome 2 come
user1369@example.com,ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
user1370@example.com,ham,Alright. I'm out--have a good night!
user1371@example.com,ham,Did you try making another butt.
user1372@example.com,ham,Hope you are feeling great. Pls fill me in. Abiola
user1373@example.com,ham,I though we shd go out n have some fun so bar in town or something – sound ok?
user1374@example.com,ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
user1375@example.com,spam,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
user1376@example.com,spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
user1377@example.com,ham,We're finally ready fyi
user1378@example.com,ham,Auntie huai juan never pick up her phone
user1379@example.com,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
user1380@example.com,ham,"Ya tel, wats ur problem.."
user1381@example.com,spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
user1382@example.com,ham,i dnt wnt to tlk wid u
user1383@example.com,ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!"
user1384@example.com,ham,Its ok my arm is feeling weak cuz i got a shot so we can go another time
user1385@example.com,ham,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
user1386@example.com,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
user1387@example.com,ham,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
user1388@example.com,ham,All e best 4 ur exam later.
user1389@example.com,ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
user1390@example.com,ham,Oh k.i think most of wi and nz players unsold.
user1391@example.com,ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
user1392@example.com,ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
user1393@example.com,ham,"Haha just kidding, papa needs drugs"
user1394@example.com,ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
user1395@example.com,ham,Oh ok..
user1396@example.com,ham,R we still meeting 4 dinner tonight?
user1397@example.com,ham,Thats cool! I am a gentleman and will treat you with dignity and respect.
user1398@example.com,ham,Shall i start from hear.
user1399@example.com,ham,Then we wait 4 u lor... No need 2 feel bad lar...
user1400@example.com,ham,No did you check? I got his detailed message now
user1401@example.com,ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
user1402@example.com,ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
user1403@example.com,ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
user1404@example.com,ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
user1405@example.com,ham,cool. We will have fun practicing making babies!
user1406@example.com,ham,Actually getting ready to leave the house.
user1407@example.com,ham,K..k..any special today?
user1408@example.com,spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
user1409@example.com,ham,Then we gotta do it after that
user1410@example.com,ham,"I've got ten bucks, jay is being noncomittal"
user1411@example.com,ham,Where at were hungry too
user1412@example.com,ham,Pls speak to that customer machan.
user1413@example.com,ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
user1414@example.com,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
user1415@example.com,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
user1416@example.com,ham,So wats ur opinion abt him and how abt is character?
user1417@example.com,ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak
user1418@example.com,ham,No..few hours before.went to hair cut .
user1419@example.com,ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
user1420@example.com,ham,Lmao. Take a pic and send it to me.
user1421@example.com,ham,"""Speak only when you feel your words are better than the silence..."" Gud mrng:-)"
user1422@example.com,ham,No. She's currently in scotland for that.
user1423@example.com,ham,Do you work all this week ?
user1424@example.com,spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
user1425@example.com,ham,Lol great now im getting hungry.
user1426@example.com,ham,Yes.. now only saw your message..
user1427@example.com,ham,I'll be at mu in like  &lt;#&gt;  seconds
user1428@example.com,ham,Ok...
user1429@example.com,ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
user1430@example.com,ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up"
user1431@example.com,spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!
user1432@example.com,ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
user1433@example.com,ham,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
user1434@example.com,ham,Thanks for ve lovely wisheds. You rock
user1435@example.com,ham,You intrepid duo you! Have a great time and see you both soon.
user1436@example.com,ham,I asked sen to come chennai and search for job.
user1437@example.com,ham,Dad went out oredi...
user1438@example.com,ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet."
user1439@example.com,ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
user1440@example.com,ham,"Arms fine, how's Cardiff and uni?"
user1441@example.com,ham,In fact when do you leave? I think addie goes back to school tues or wed
user1442@example.com,ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
user1443@example.com,ham,Ya:)going for restaurant..
user1444@example.com,ham,"Its ok., i just askd did u knw tht no?"
user1445@example.com,spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
user1446@example.com,ham,Those ducking chinchillas
user1447@example.com,ham,I am in a marriage function
user1448@example.com,ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
user1449@example.com,ham,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
user1450@example.com,spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
user1451@example.com,ham,say thanks2.
